sculpture	V	2
sculptured	J	2
sea	N	30
sea_power	N	2
sea_spray	N	2
seacoast	N	2
seafarer	N	2
seahorse	N	2
seal	V	8
seal_of_approval	N	2
seal_off	V	6
sealed_off	J	4
sealing	N	2
seam	N	4
search	N	16
search	V	16
search_warrant	N	2
searching	J	2
searchlight	N	6
season	N	96
seasonal	J	2
seat	N	26
seat	V	4
seated	J	6
seattle	N	4
seaweed	N	2
sec	N	6
second	J	118
second	N	32
second	R	6
second_base	N	2
second_baseman	N	2
second_coming	N	2
second_cousin	N	2
second_half	N	4
second_moment	N	6
secondarily	R	2
secondary	J	10
secondary_school	N	2
secondly	R	2
secrecy	N	2
secret	J	12
secret	N	10
secretary	N	38
secretary_general	N	2
secretary_of_state	N	2
secrete	V	2
secretion	N	8
secretly	R	4
sect	N	2
section	N	110
sectioned	J	2
sector	N	16
secular	J	4
secularism	N	2
secularize	V	2
secularized	J	4
secure	J	8
secure	V	8
securely	R	2
security	N	18
sedate	J	2
sediment	N	6
sedimentation	N	4
seduction	N	2
sedulously	R	2
see	R	16
see	V	646
see_also	R	2
see_eye_to_eye	V	2
see_to_it	V	2
seed	N	24
seed	V	2
seedbed	N	4
seedling	N	2
seek	V	56
seek_out	V	10
seeker	N	2
seem	V	396
seeming	J	2
seemingly	R	8
seep	V	4
segment	N	8
segmental	J	2
segregate	V	2
segregated	J	4
segregationist	N	2
seize	V	4
seizure	N	6
seldom	R	4
select	V	28
selection	N	14
selectman	N	2
self	N	22
self-awareness	N	2
self-conceited	J	2
self-conscious	J	2
self-consciously	R	4
self-consciousness	N	2
self-consistent	J	2
self-contained	J	4
self-deception	N	4
self-defense	N	2
self-destruction	N	2
self-destructive	J	2
self-discipline	N	2
self-effacement	N	2
self-effacing	J	2
self-esteem	N	2
self-flagellation	N	2
self-government	N	4
self-indulgence	N	2
self-interest	N	2
self-preservation	N	2
self-sacrifice	N	2
self-satisfaction	N	2
self-sufficient	J	4
self-sustaining	J	8
self-will	N	2
selfishness	N	2
sell	V	46
sell_out	V	2
semester_hour	N	6
semi	J	10
semi-processed	J	2
semiempirical	J	2
semiminor_axis	N	2
seminarian	N	2
semiprecious	J	2
semipublic	J	2
senate	N	12
senator	N	10
send	V	76
send_for	V	4
send_in	V	2
send_on	V	2
send_out	V	4
send_word	V	2
senile	J	2
senior	N	6
senior_high	N	2
senior_high_school	N	2
sensation	N	14
sensational	J	12
sense	N	92
sense	V	20
sense_of_direction	N	2
sense_of_humor	N	2
sense_of_touch	N	20
senseless	J	2
sensible	J	6
sensing	N	4
sensitive	J	28
sensitivity	N	16
sensitize	V	4
sensor	N	14
sensory	J	10
sensual	J	2
sensuality	N	4
sentence	N	28
sentence	V	2
sentient	J	2
sentiment	N	18
sentimental	J	2
sentimentalist	N	2
sentimentality	N	2
sentry	N	2
separable	J	4
separate	J	24
separate	V	34
separate_out	V	2
separated	J	6
separately	R	6
separation	N	10
sept	N	8
septation	N	2
september	N	12
septic	J	6
septum	N	12
sequence	N	24
sequestration	N	2
serenade	N	2
serenade	V	2
serenity	N	2
serge	N	2
sergeant	N	2
serial	J	2
series	N	74
serious	J	48
serious_music	N	2
seriously	R	14
seriousness	N	6
sermon	N	8
serological	J	2
serpent	N	4
serratus	N	4
serum	N	68
servant	N	6
serve	V	86
serve_up	V	2
service	N	42
service_entrance	N	2
serviceable	J	4
services	N	8
serviette	N	2
servile	J	2
session	N	14
set	J	6
set	N	76
set	V	60
set_about	V	2
set_aside	V	2
set_back	V	2
set_decoration	N	2
set_down	V	6
set_forth	V	6
set_in_motion	V	2
set_off	V	4
set_on_fire	V	2
set_out	V	12
set_up	V	20
setback	N	2
setting	N	8
settle	V	38
settle_down	V	6
settle_on	V	2
settled	J	4
setup	N	2
seven	J	28
seven	N	2
seventeen	J	4
seventeenth	J	2
seventh	J	6
seventy	J	2
sever	V	4
several	J	154
severalty	N	2
severe	J	20
severely	R	2
severing	N	2
sewage	N	38
sewage_disposal	N	4
sewage_system	N	8
sewer	N	10
sewer_line	N	2
sewing	N	2
sex	N	18
sex_act	N	2
sex_activity	N	2
sextet	N	2
sexual	J	10
sexual_activity	N	2
sexy	J	2
sforzando	N	2
shabby	J	4
shack	N	2
shack_up	V	2
shade	N	22
shade	V	2
shaded	J	4
shading	N	2
shadow	N	22
shaft	N	6
shaft_of_light	N	2
shake	V	48
shake_off	V	2
shake_up	V	2
shaken	J	4
shakespeare	N	4
shaking	N	4
shallow	J	6
shamble	V	2
shame	N	8
shame	V	2
shameful	J	2
shantung	N	2
shanty	N	2
shape	N	80
shape	V	14
shaped	J	4
shapeless	J	4
shapely	J	2
shaping	N	2
share	N	14
share	V	26
share_in	V	2
shared	J	4
sharer	N	2
sharp	J	34
sharpen	V	2
sharply	R	22
shatter	V	6
shattered	J	2
shave	V	8
shaved	J	4
shaven	J	2
shaving	N	6
shawl	N	4
sheaf	N	2
shear	N	42
shear	V	6
sheath	N	8
shed_light_on	V	2
sheep	N	12
sheep_rot	N	2
sheepskin	N	2
sheer	J	12
sheet	N	22
sheet_metal	N	2
sheet_music	N	2
sheet_of_paper	N	2
shelf	N	6
shell	N	6
shelter	N	4
sheltered	J	4
shenanigan	N	6
shepherd	N	2
sheriff	N	8
sherry	N	6
shibboleth	N	2
shield	N	6
shielded	J	2
shielding	N	2
shift	N	22
shift	V	26
shim	N	2
shimmy	V	4
shine	V	10
shiny	J	2
ship	N	38
ship	V	4
shipment	N	4
shipping	N	2
shipwreck	N	2
shipyard	N	2
shirk	V	2
shirt	N	4
shit	N	4
shiver	N	2
shiver	V	2
shivering	N	2
shivery	J	2
shock	N	10
shock	V	6
shock_therapy	N	2
shocking	J	2
shoe	N	28
shoe_leather	N	2
shoe_store	N	2
shoelace	N	2
shoes	N	2
shoestring	N	2
shoo_away	V	2
shoot	V	44
shoot_down	V	2
shooter	N	2
shooting	N	4
shop	N	10
shop	V	4
shop_at	V	2
shopkeeper	N	2
shopper	N	2
shopping	N	10
shopping_center	N	14
shore	N	18
short	J	80
short	N	6
short-lived	J	4
short-run	J	2
short-term	J	6
short_bone	N	10
short_story	N	2
shortcut	N	2
shorten	V	6
shortly	R	6
shortness	N	2
shorts	N	2
shortsighted	J	2
shortstop	N	6
shot	N	44
shoulder	N	66
shoulder	V	2
shoulder_blade	N	2
shoulder_in	V	2
shout	N	4
shout	V	34
shout_out	V	2
shouting	N	4
shove	V	12
shovel	N	2
show	N	32
show	V	328
show_up	V	6
showcase	N	2
showdown	N	2
shower	N	6
shower_room	N	4
showerhead	N	2
showing	N	4
showpiece	N	2
showroom	N	2
showy	J	4
shrapnel	N	4
shred	N	6
shred	V	2
shrewd	J	2
shriek	N	2
shriek	V	2
shrill	J	6
shrilly	R	2
shrink	V	4
shriveled	J	2
shroud	V	2
shrub	N	6
shrug	V	4
shudder	V	4
shuffle	V	4
shuffling	N	2
shun	V	2
shunt	N	12
shut	J	4
shut	V	8
shut_out	V	2
shut_up	J	2
shut_up	V	2
shutter	N	8
shuttle	V	2
shy	J	4
shy	V	2
shy_away_from	V	2
shyly	R	2
siamese	N	2
siberia	N	4
sic	R	4
sicilian	J	2
sicily	N	2
sick	J	20
sicken	V	4
sickish	J	2
sickly	J	2
sickness	N	2
sickroom	N	2
side	J	8
side	N	156
side_entrance	N	2
side_yard	N	2
sidestep	V	6
sidewalk	N	16
siding	N	2
sidle	V	2
sieve	N	2
sigh	N	10
sigh	V	20
sight	N	34
sight	V	2
sightseeing	N	4
sign	N	34
sign	V	24
sign_up	V	2
signal	N	12
signal-to-noise	N	2
signature	N	2
signed	J	2
significance	N	24
significant	J	22
significantly	R	10
signify	V	4
signore	N	2
signpost	N	2
silence	N	18
silenced	J	2
silent	J	32
silent_movie	N	4
silently	R	4
silhouette	N	10
silicate	N	2
silicone	N	2
silk	N	10
silky	J	2
sill	N	2
silly	J	8
silo	N	2
silver	J	8
silver	N	8
silver_chloride	N	4
silver_gray	N	2
silvery	J	2
similar	J	64
similarity	N	2
similarly	R	24
similitude	N	12
simple	J	74
simple-minded	J	2
simplex	J	2
simplicity	N	8
simplify	V	4
simply	R	86
simulate	V	10
simulated	J	10
simulation	N	2
simultaneous	J	6
simultaneously	R	30
sin	N	40
sin	V	2
sincere	J	6
sincerely	R	8
sincerity	N	2
sine_die	R	2
sine_qua_non	N	2
sinewy	J	4
sinful	J	2
sinfulness	N	6
sing	V	46
singer	N	4
singing	N	6
single	J	70
single	N	14
single	V	12
single_out	V	2
singly	R	2
singular	J	2
singularity	N	2
sinister	J	6
sink	N	6
sink	V	12
sinner	N	8
sinning	N	2
sintered	J	2
sinusoid	N	4
sinusoidal	J	2
sip	N	4
sip	V	6
sipper	N	2
sir	N	14
sire	V	4
sirloin	N	2
sister	N	16
sister-in-law	N	2
sit	V	156
sit-down	N	2
sit_back	V	4
sit_by	V	2
sit_down	V	16
sit_out	V	2
sit_up	V	4
site	N	96
sitting	N	4
sitting_room	N	2
situate	V	2
situated	J	4
situation	N	78
six	J	90
six	N	8
sixteen	J	6
sixteenth	J	4
sixth	J	20
sixties	N	2
sixty	J	12
sizable	J	2
size	J	2
size	N	108
size_up	V	2
sized	J	2
sizzle	V	2
sizzling	J	4
skeletal	J	26
skeptic	N	2
skeptical	J	2
sketch	N	12
sketch	V	8
sketch_map	N	2
skiff	N	14
skill	N	24
skilled	J	8
skillful	J	2
skillfully	R	4
skimming	N	2
skin	N	28
skin_perceptiveness	N	2
skinny	J	4
skip	V	2
skirmish	V	2
skirt	N	2
skirt	V	2
skit	N	2
skulk	V	2
skull	N	2
skullcap	N	2
sky	N	38
skylight	N	6
skyscraper	N	2
slab	N	2
slack	J	4
slack_off	V	2
slacken	V	2
slacks	N	6
slam	V	10
slant	N	2
slant	V	2
slanting	J	6
slap	V	8
slapstick	N	2
slash	V	12
slashing	J	2
slat	N	4
slate	V	2
slate_roof	N	4
slaughter	N	2
slaughter	V	2
slave	N	12
slave_dealer	N	2
slaver	V	2
slavery	N	16
sleep	N	26
sleep	V	52
sleep_off	V	2
sleeper	N	2
sleeping	J	2
sleeping_capsule	N	2
sleepy	J	8
sleepy-eyed	J	2
sleeve	N	4
slender	J	18
slice	N	12
slice	V	4
slide	N	8
slide	V	10
slight	J	30
slight	N	2
slightly	R	28
slim	J	2
slim-waisted	J	2
slime	V	2
slingshot	N	2
slip	N	10
slip	V	16
slip_in	V	2
slip_of_paper	N	2
slippage	N	2
slipper	N	10
slippery	J	2
slit	N	8
slit	V	2
slob	N	2
sloe	N	4
sloop	N	2
slop	N	2
slope	N	18
sloping	J	4
sloppy	J	2
slot	V	2
slovenliness	N	2
slovenly	J	6
slow	J	38
slow	V	6
slow-moving	J	2
slow_down	V	2
slowing	N	6
slowly	R	62
sludge	N	8
slug	N	2
slug	V	6
slugger	N	6
sluggish	J	2
sluggishly	R	2
sluice	V	2
slum	N	4
slump	N	4
slurp	V	2
sly	J	2
small	J	288
small-time	J	2
small_businessman	N	2
small_intestine	N	4
small_town	N	2
small_voice	N	2
smaller	J	36
smallest	J	16
smallish	J	2
smallness	N	2
smallpox	N	2
smart	J	8
smash	N	2
smash	V	12
smear	V	2
smell	N	20
smell	V	22
smile	N	16
smile	V	64
smiling	J	2
smiling	N	2
smirk	V	2
smoke	N	18
smoke	V	16
smoking	N	2
smoking_jacket	N	2
smooth	J	26
smooth	V	8
smooth_over	V	2
smoothly	R	4
smoothness	N	6
smothering	J	2
smug	J	4
smuggle	V	2
smuggler	N	4
snack	N	2
snail	N	2
snake	N	38
snake	V	4
snake-rail_fence	N	2
snake_oil	N	2
snap	N	2
snap	V	14
snap_up	V	2
snapshot	N	2
snarl	V	2
snatch	V	10
sneak	V	2
sneak_off	V	4
sneaker	N	4
sneer	N	2
snicker	V	4
sniff	V	2
snip	N	2
sniper	N	2
snore	V	6
snoring	N	4
snort	V	4
snout	N	2
snow	N	36
snuffbox	N	2
snuffer	N	2
snug	J	2
snuggle	V	2
snugly	R	2
so	J	10
so	R	432
so-called	J	12
so-so	J	6
so_far	R	12
so_to_speak	R	2
soak	V	2
soaked	J	4
soaking	J	4
soap	N	8
soap_flakes	N	2
soap_powder	N	2
soar	V	4
soaring	J	2
sob	V	2
sober	J	10
sober_up	V	4
soberly	R	2
sobriety	N	2
sociability	N	2
social	J	78
social	N	2
social_control	N	2
social_organization	N	4
social_relation	N	2
social_science	N	2
social_structure	N	4
social_system	N	2
social_welfare	N	2
socialism	N	2
socialist	N	2
socialistic	J	2
sociality	N	2
socialize	V	2
socialized	J	2
socially	R	4
societal	J	2
society	N	80
sociological	J	2
sock	N	2
sock	V	2
sod	N	2
sodium	N	2
sodium_iodide	N	4
sodium_nitrate	N	6
sodium_tripolyphosphate	N	4
sofa	N	10
soft	J	32
soft-shoe	N	2
soft-spoken	J	2
soft_drink	N	4
soft_glass	N	2
soften	V	4
softening	N	2
softly	R	18
softness	N	4
soil	N	68
soiled	J	12
solace	N	4
solar	J	8
solar_radiation	N	12
solar_system	N	8
solar_wind	N	2
soldier	N	50
sole	J	10
solely	R	8
solemn	J	4
solemnity	N	2
solemnly	R	2
solicitude	N	4
solid	J	30
solid	N	30
solid_angle	N	4
solidarity	N	4
solidity	N	4
solidly	R	2
solitary	J	8
solo	N	2
solo_blast	N	2
soloist	N	8
soluble	J	2
solution	N	50
solvating_agent	N	2
solve	V	18
solvent	N	2
somatic	J	8
some	J	192
some	R	2
someday	R	12
somehow	R	18
someone	N	30
somersault	N	8
somersaulting	N	2
sometime	R	6
sometimes	R	82
somewhat	R	64
somewhere	R	22
somnolent	J	2
son	N	50
son_of_a_bitch	N	2
song	N	38
sonny_boy	N	2
sonority	N	2
sonorous	J	2
soon	R	78
soon_enough	R	2
sooner	R	2
soothe	V	4
soothsayer	N	2
sophisticate	N	2
sophisticated	J	8
sophomore	N	8
sopping	J	2
soprano	N	4
sorb	V	12
sorbed	J	4
sore	J	6
sorption	N	4
sorrel	J	2
sorrow	N	8
sorry	J	14
sorry_for	J	2
sort	N	72
sort_of	R	12
sort_out	V	2
soul	N	32
soulfully	R	2
sound	J	16
sound	N	64
sound	V	36
sound_wave	N	2
soundproof	J	2
soundtrack	N	2
soup	N	2
soup_bowl	N	2
sour	J	2
sour	V	2
source	N	86
soutane	N	2
south	J	20
south	N	44
south	R	4
south_america	N	4
south_carolina	N	2
south_carolinian	N	2
south_dakota	N	2
south_side	N	4
southeast	N	2
southeastern	J	2
southern	J	18
southern_hemisphere	N	2
southerner	N	26
southernism	N	2
southpaw	N	10
sovereign	J	2
soviet	J	6
soviet_union	N	6
sow	V	8
sow_one's_oats	V	2
sowbelly	N	2
space	N	110
space_probe	N	6
spaced	J	2
spacing	N	2
spacious	J	2
spaciousness	N	4
spade	V	2
spain	N	2
span	N	8
span	V	10
spanish	J	2
spanish	N	4
spanish-american_war	N	4
spare	J	2
spare	V	6
spark	N	6
sparkling	J	4
sparrow	N	2
sparse	J	4
spasm	N	2
spatial	J	16
spatiality	N	2
spatially	R	4
spatter	N	2
spatter	V	2
speak	V	86
speak_for	V	2
speak_to	V	14
speaker	N	22
special	J	80
special_effect	N	2
specialist	N	26
specialization	N	8
specialize	V	2
specialized	J	2
specialty	N	2
species	N	60
specific	J	64
specific_heat	N	2
specifically	R	14
specification	N	2
specificity	N	16
specified	J	4
specify	V	10
specimen	N	6
speck	N	2
speckled	J	2
spectacle	N	12
spectacles	N	2
spectacular	J	4
spectacularly	R	4
spectator	N	14
specter	N	4
spectral	J	2
spectrometer	N	4
spectrophotometer	N	2
spectrum	N	28
specular	J	2
speculate	V	6
speculatively	R	2
speech	N	28
speechlessness	N	2
speed	N	34
speed	V	10
speed_of_light	N	2
speedily	R	2
speedy	J	4
spell	N	10
spell	V	4
spell_out	V	2
spellbinding	J	2
spend	V	58
sphere	N	24
spherical	J	10
spherule	N	2
spic	J	2
spice	N	2
spider	N	2
spidery	J	2
spike	N	6
spike_out	V	2
spill_out	V	2
spill_over	V	2
spin	V	16
spinnability	N	2
spiral	N	14
spiral	V	4
spire	N	6
spirit	N	178
spirit_world	N	4
spirited	J	2
spirits	N	2
spiritual	J	10
spiritual_being	N	2
spiritually	R	2
spit	V	8
spite	N	2
splash	V	2
spleen	N	2
splendid	J	4
splendidly	R	2
splendor	N	4
splenomegaly	N	2
splicing	N	2
splinter	N	6
split	J	2
split	N	10
split	V	4
split_end	N	2
spoiled	J	2
spoken	J	4
spoken_word	N	2
spongy	J	4
sponsor	N	4
sponsor	V	6
sponsorship	N	2
spontaneous	J	8
spontaneously	R	4
spoon	N	2
spoonful	N	2
sporadic	J	2
spore	N	4
sport	N	24
sporting	J	4
sports_arena	N	2
sports_car	N	2
sports_editor	N	4
sports_jacket	N	2
sports_writer	N	2
sportsman	N	2
spot	N	28
spot	V	8
spot_promote	V	2
spotless	J	6
spotlight	N	2
spouse	N	2
spout	V	4
sprain	V	2
sprawl	V	4
sprawled	J	4
sprawling	J	2
sprawling	N	2
spray	N	6
spray-dried	J	2
spraying	N	4
spread	J	2
spread	N	10
spread	V	40
spread_out	V	8
spread_over	V	2
spree	N	6
spring	N	46
spring	V	4
spring_training	N	6
spring_up	V	2
springboard	N	2
springtime	N	6
sprinkle	V	2
sprinkling	N	2
sprout	V	4
sprue	N	2
spume	N	2
spur	N	6
spur	V	4
spurn	V	2
sputnik	N	4
sputter	V	2
spy	N	4
spy	V	2
squabble	N	2
squad	N	22
squad_car	N	2
square	J	8
square	N	46
square	R	2
square	V	6
square_block	N	2
square_mile	N	6
squared	J	6
squarely	R	2
squash	V	2
squat	J	4
squat	N	2
squat	V	4
squatting	N	2
squawk	V	2
squeaky	J	2
squeal	V	2
squeeze	N	2
squeeze	V	8
squeeze_out	V	2
squire	N	6
squirm	V	2
squirt	V	2
st._louis	N	12
st._petersburg	N	2
stab	V	2
stability	N	8
stabilizing	J	2
stable	J	8
stable	N	6
staccato	J	2
stack	N	2
stack	V	6
stacked	J	2
stacked_heel	N	2
stadium	N	4
staff	N	20
stage	N	104
stage	V	10
stage_direction	N	2
stage_door	N	4
stage_effect	N	2
stage_left	N	2
stage_right	N	2
stager	N	2
stagger	V	4
staggeringly	R	4
stagnant	J	4
stagnation	N	2
stain	N	8
stain	V	34
stained	J	10
stained-glass_window	N	2
staining	N	66
stainless_steel	N	2
staircase	N	6
stairs	N	22
stairway	N	2
stairwell	N	2
stake	N	2
stake	V	2
stalk	V	6
stalked	J	2
stall	N	10
stall	V	2
stamen	N	2
staminate	J	4
stamp	N	6
stamp	V	10
stamp_down	V	2
stamp_out	V	2
stance	N	2
stand	N	22
stand	V	172
stand_back	V	2
stand_by	V	6
stand_for	V	4
stand_guard	V	2
stand_out	V	4
stand_still	V	8
stand_up	V	16
standard	J	22
standard	N	20
standard_deviation	N	10
standard_of_living	N	2
standardized	J	4
standby	N	2
standing	J	4
standing	N	2
standing_ovation	N	2
standpoint	N	8
standstill	N	2
staple	N	2
star	J	2
star	N	22
star_of_david	N	2
stardom	N	2
stare	N	6
stare	V	48
starlet	N	2
starlight	N	2
start	N	22
start	V	166
start_out	V	6
starter	N	2
starting	J	2
starting	N	6
starting_buffer	N	12
starting_pitcher	N	2
starting_point	N	2
startle	V	6
startled	J	8
startling	J	18
starvation	N	2
state	J	4
state	N	146
state	V	62
state-supported	J	2
state_department	N	2
state_government	N	4
state_of_matter	N	2
state_prison	N	2
state_treasurer	N	2
stately	J	2
statement	N	58
staten_island	N	2
statesman	N	4
statesmanlike	J	2
statesmanship	N	2
static	J	6
station	N	10
station_house	N	2
station_wagon	N	2
stationery	N	4
statistic	N	12
statistical	J	4
statistically	R	2
statuary	N	2
statue	N	6
statuette	N	2
stature	N	8
status	N	14
staunch	J	2
stave_off	V	2
stay	N	2
stay	V	60
stay_at	V	4
stay_on	V	4
stay_put	V	2
steadily	R	2
steady	J	18
steak	N	4
steakhouse	N	2
steal	V	24
stealthily	R	2
steam_bath	N	2
steam_shovel	N	2
steam_turbine	N	2
steamed	J	2
steaming	J	2
steel	N	12
steel	V	2
steep	J	6
steeple	N	22
steer	V	2
stem	N	20
stem	V	8
step	N	44
step	V	10
step_in	V	2
step_on	V	2
step_out	V	2
steps	N	30
stepwise	J	4
stereo	J	2
stereo	N	10
stereophonic	J	2
sterilize	V	2
sterling	J	2
stern	J	6
stern	N	4
sternal	J	2
sternly	R	2
sternocleido_mastoideus	N	2
sternum	N	2
steroid	N	8
stethoscope	N	4
steward	N	2
stick	N	4
stick	V	8
stick_to	V	12
stick_together	V	2
sticky	J	8
stiff	J	10
stiff	N	4
stiffen	V	8
stiffly	R	12
stiffness	N	2
stifle	V	2
still	J	32
still	R	314
stillness	N	4
stilted	J	2
stimulant	N	2
stimulate	V	10
stimulation	N	6
stimulus	N	6
sting	N	4
stipulate	V	2
stir	V	18
stir_up	V	2
stirring	N	2
stirrup	N	2
stitch	N	2
stock	J	2
stock	N	18
stock_market	N	4
stockbroker	N	2
stocking	N	8
stocky	J	2
stoic	J	6
stoic	N	2
stoicism	N	6
stolidly	R	2
stomach	N	18
stomp	V	2
stone	N	22
stone-gray	J	2
stone_wall	N	4
stool	N	6
stoop	N	2
stoop	V	4
stop	N	8
stop	V	108
stop_dead	V	2
storage	N	8
store	N	40
store	V	20
storefront	N	2
storekeeper	N	2
storeria	N	2
storm	N	8
storm_cloud	N	2
story	N	68
storyline	N	6
storyteller	N	2
stout	J	2
stoutly	R	2
stove	N	6
straddle	V	2
straggle	V	2
straight	J	34
straight	R	24
straight-backed	J	2
straight_line	N	12
straightaway	N	2
straightaway	R	2
straighten	V	10
straightforward	J	2
strain	N	18
strain	V	12
strained	J	4
straitlaced	J	2
strand	N	2
strand	V	2
strange	J	40
strangely	R	2
strangely_enough	R	2
stranger	N	30
strangled	J	2
strap	V	2
strategic	J	2
strategy	N	2
straw	N	20
straw_hat	N	4
strawberry	N	2
stray	J	2
stray	N	2
stray	V	2
streak	N	2
stream	N	38
streamlined	J	4
streamliner	N	2
street	N	90
street_cleaner	N	2
street_corner	N	2
streetcar	N	4
streetlight	N	2
strength	N	50
streptococcus_anhemolyticus	N	2
stress	N	4
stress	V	14
stretch	N	14
stretch	V	16
stretch_pants	N	2
stretched	J	4
stretching	J	2
stretching	N	2
strew	V	2
striation	N	4
stricken	J	2
strict	J	2
strictly	R	8
strictly_speaking	R	2
stride	N	4
stride	V	8
strife	N	4
strike	N	2
strike	V	46
strike_a_chord	V	2
striking	J	16
strikingly	R	6
string	N	16
string	V	2
stringy	J	2
strip	N	30
strip	V	14
striped	J	2
strive	V	10
striving	N	4
stroke	N	16
stroke	V	4
stroll	N	2
strong	J	86
strongly	R	22
strop	V	4
structural	J	16
structurally	R	4
structure	N	50
struggle	N	10
struggle	V	8
strut	N	2
strut	V	2
strychnine	N	8
stub	N	2
stub_out	V	2
stubborn	J	4
stubbornly	R	4
stubbornness	N	2
stucco	N	4
stuck_with	J	2
studded	J	2
student	N	58
studio	N	10
studious	J	2
studiously	R	2
study	N	146
study	V	92
stuff	N	4
stuff	V	8
stuffed	J	2
stuffy	J	2
stumble	V	14
stumbling	J	2
stumbling_block	N	2
stump	N	8
stump	V	2
stun	V	6
stunning	J	2
stunt	N	4
stunt	V	2
stupefying	J	2
stupid	J	14
stupidly	R	2
sturdy	J	6
style	N	52
stylization	N	2
stylized	J	2
suave	J	2
sub	V	2
sub-interval	N	6
subcommittee	N	2
subconscious	J	2
subconscious_mind	N	2
subconsciously	R	2
subcontinent	N	2
subdivision	N	6
subdue	V	2
subdued	J	2
subfigure	N	2
subgross	J	4
subject	N	68
subject	V	14
subject_to	J	10
subjective	J	6
subjectivist	N	6
sublime	V	2
subliterary	J	2
submarine	N	2
submarine_ball	N	2
submit	V	18
submucosa	N	4
subordinate	J	2
subscription	N	4
subsequent	J	2
subsequently	R	6
subside	V	2
subsistence	N	2
subsoil	N	2
subspace	N	16
subspecies	N	6
substance	N	38
substantial	J	16
substantially	R	8
substantive	J	2
substation	N	2
substitute	J	2
substitute	N	14
substitute	V	12
substitution	N	2
substrate	N	4
subsurface	J	2
subtend	V	4
subterfuge	N	2
subtle	J	6
subtlety	N	2
subtly	R	2
subtract	V	2
suburb	N	14
suburban	J	30
suburbanite	N	4
suburbanized	J	2
subway	N	6
succeed	V	28
succeeding	J	2
success	N	76
successful	J	36
successfully	R	20
succession	N	2
successive	J	8
successor	N	6
such	J	396
such	R	22
such_as	J	32
such_that	J	30
suck_in	V	2
sucker	N	2
suction	N	2
sudanese	N	2
sudden	J	14
suddenly	R	80
suddenness	N	2
suffer	V	52
sufferer	N	4
suffering	J	4
suffering	N	48
suffice	V	4
sufficient	J	28
sufficiently	R	30
suffocate	V	2
sugar	N	6
sugar	V	2
sugar_bowl	N	2
suggest	V	68
suggested	J	4
suggestion	N	22
suggestive	J	4
suggestive_of	J	2
suicide	N	2
suit	N	18
suit	V	4
suitable	J	8
suitably	R	4
suitcase	N	12
suite	N	2
suited	J	4
sulfur	N	2
sulky	N	4
sullen	J	6
sultan	N	2
sultry	J	2
sum	N	12
sum_of_money	N	2
summarize	V	8
summary	N	8
summate	V	2
summer	N	86
summon	V	4
sumptuous	J	4
sun	N	58
sunbaked	J	2
sunday	N	52
sunday_school	N	2
sunder	V	2
sundial	N	2
sundown	N	4
sundry	J	2
sung	J	2
sunken	J	4
sunlight	N	2
sunny	J	6
super	J	6
super	R	2
superb	J	6
superbly	R	4
supercilious	J	2
superficial	J	2
superficially	R	2
superhighway	N	2
superimpose	V	4
superimposed	J	4
superintendent	N	6
superior	J	12
superior	N	2
superiority	N	2
superlative	J	2
superlative	N	2
supernatant	J	2
supernatural	J	6
supernatural	N	2
supersede	V	2
superstition	N	14
supervise	V	8
supervision	N	8
supine	J	2
supper	N	22
supplement	N	12
supplement	V	4
suppleness	N	2
supplies	N	12
supply	N	24
supply	V	32
support	N	38
support	V	36
supporter	N	2
supporting	N	2
supportive	J	10
suppose	V	64
supposed	J	18
supposedly	R	8
suppress	V	2
supremacy	N	2
supreme	J	10
supreme_court	N	4
supremely	R	2
sure	J	70
sure	R	8
sure-enough	J	2
sure_enough	R	4
surely	R	16
surf	N	2
surface	J	4
surface	N	226
surface-active	J	2
surface-active_agent	N	12
surface_area	N	4
surface_noise	N	2
surface_tension	N	8
surfactant	N	6
surfeited	J	2
surge	N	6
surge	V	6
surgeon	N	12
surging	J	2
surmise	V	4
surmount	V	4
surpass	V	6
surplus	J	12
surplus	N	2
surprise	N	18
surprise	V	14
surprised	J	16
surprising	J	12
surprising	N	2
surprisingly	R	8
surrender	N	4
surrender	V	6
surround	V	20
surrounding	J	10
surroundings	N	4
surveillance	N	2
survey	N	8
survey	V	2
surveying	N	2
surveyor	N	2
survival	N	4
survive	V	12
surviving	J	2
survivor	N	4
susceptibility	N	4
susceptible	J	2
sushi	N	2
suspect	J	4
suspect	V	20
suspend	V	22
suspended	J	16
suspended_animation	N	4
suspense	N	6
suspension	N	12
suspension_bridge	N	2
suspicion	N	8
suspicious	J	2
suspiciously	R	2
sustain	V	8
sustenance	N	4
swagger	V	4
swahili	N	2
swallow	N	2
swallow	V	2
swami	N	2
swamp	N	4
swamp	V	2
swarm	V	4
swarming_with	J	2
swatch	N	4
swathe	V	2
swathing	N	2
sway	V	10
swear	V	2
swear_off	V	2
swear_out	V	2
sweat	N	4
sweat	V	6
sweat_gland	N	2
sweat_suit	N	2
sweater	N	2
sweaty	J	8
sweep	N	4
sweep	V	10
sweep_away	V	2
sweep_up	V	4
sweeping	J	2
sweet	J	40
sweet-faced	J	2
sweet-smelling	J	2
sweet_clover	N	34
sweet_nothings	N	2
sweet_orange	N	2
sweet_roll	N	2
sweetheart	N	8
sweetness	N	2
swell	J	2
swell	N	2
swelling	N	4
swerve	V	2
swift	J	6
swiftly	R	10
swig	N	2
swim	V	8
